year,driver,wins,podiums,totalPoints,finishes,dnfs,avgLapTime,totalOvertakes,raceCount,finishRate,podiumRate,avgPointsPerRace
1974,mass,0,0,0.0,12,0,,24,13,92.31,0.0,0.0
1974,migault,0,0,0.0,10,0,,59,11,90.91,0.0,0.0
1974,nicholson,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1974,opel,0,0,0.0,4,0,,26,6,66.67,0.0,0.0
1974,perkins,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1974,pescarolo,0,0,0.0,11,0,,77,12,91.67,0.0,0.0
1974,pilette,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1974,purley,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1974,quester,0,0,0.0,1,0,,16,1,100.0,0.0,0.0
1974,redman,0,0,0.0,2,0,,14,3,66.67,0.0,0.0
1974,revson,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1974,robarts,0,0,0.0,3,0,,21,4,75.0,0.0,0.0
1974,roos,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1974,schenken,0,0,0.0,6,0,,38,9,66.67,0.0,0.0
1974,schuppan,0,0,0.0,5,0,,27,7,71.43,0.0,0.0
1974,stommelen,0,0,0.0,4,0,,9,4,100.0,0.0,0.0
1974,wietzes,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1974,wilds,0,0,0.0,1,0,,8,5,20.0,0.0,0.0
1974,wisell,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1973,stewart,5,8,71.0,14,0,,39,15,93.33,53.33,4.73
1973,emerson_fittipaldi,3,8,55.0,15,0,,30,15,100.0,53.33,3.67
1973,peterson,4,7,52.0,14,0,,5,15,93.33,46.67,3.47
1973,cevert,0,7,47.0,14,0,,29,15,93.33,46.67,3.13
1973,revson,2,4,38.0,13,0,,25,14,92.86,28.57,2.71
1973,hulme,1,3,26.0,15,0,,14,15,100.0,20.0,1.73
1973,reutemann,0,2,16.0,15,0,,20,15,100.0,13.33,1.07
1973,hunt,0,2,14.0,7,0,,38,8,87.5,25.0,1.75
1973,ickx,0,1,12.0,12,0,,43,12,100.0,8.33,1.0
1973,beltoise,0,0,9.0,14,0,,38,15,93.33,0.0,0.6
1973,pace,0,1,7.0,14,0,,25,15,93.33,6.67,0.47
1973,merzario,0,0,6.0,9,0,,39,9,100.0,0.0,0.67
1973,follmer,0,1,5.0,11,0,,65,12,91.67,8.33,0.42
1973,oliver,0,1,4.0,11,0,,50,13,84.62,7.69,0.31
1973,adamich,0,0,3.0,5,0,,44,6,83.33,0.0,0.5
1973,wilson_fittipaldi,0,0,3.0,14,0,,34,15,93.33,0.0,0.2
1973,lauda,0,0,2.0,14,0,,25,14,100.0,0.0,0.14
1973,regazzoni,0,0,2.0,14,0,,27,14,100.0,0.0,0.14
1973,amon,0,0,1.0,5,0,,23,6,83.33,0.0,0.17
1973,ganley,0,0,1.0,14,0,,94,14,100.0,0.0,0.07
1973,lennep,0,0,1.0,3,0,,30,3,100.0,0.0,0.33
1973,beuttler,0,0,0.0,13,0,,87,14,92.86,0.0,0.0
1973,bueno,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1973,charlton,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1973,galli,0,0,0.0,4,0,,18,5,80.0,0.0,0.0
1973,gethin,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1973,hailwood,0,0,0.0,14,0,,28,15,93.33,0.0,0.0
1973,hill,0,0,0.0,12,0,,77,12,100.0,0.0,0.0
1973,jarier,0,0,0.0,10,0,,28,10,100.0,0.0,0.0
1973,keizan,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1973,mass,0,0,0.0,2,0,,8,3,66.67,0.0,0.0
1973,mcrae,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1973,opel,0,0,0.0,5,0,,31,7,71.43,0.0,0.0
1973,pescarolo,0,0,0.0,3,0,,12,3,100.0,0.0,0.0
1973,pretorius,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1973,purley,0,0,0.0,4,0,,27,5,80.0,0.0,0.0
1973,redman,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1973,scheckter,0,0,0.0,4,0,,0,5,80.0,0.0,0.0
1973,schenken,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1973,stommelen,0,0,0.0,4,0,,11,4,100.0,0.0,0.0
1973,watson,0,0,0.0,2,0,,8,2,100.0,0.0,0.0
1973,williamson,0,0,0.0,1,0,,0,2,50.0,0.0,0.0
1973,wisell,0,0,0.0,1,0,,1,2,50.0,0.0,0.0
1972,emerson_fittipaldi,5,8,61.0,12,0,,13,12,100.0,66.67,5.08
1972,stewart,4,5,45.0,10,0,,13,11,90.91,45.45,4.09
1972,hulme,1,7,39.0,12,0,,19,12,100.0,58.33,3.25
1972,ickx,1,4,27.0,12,0,,12,12,100.0,33.33,2.25
1972,revson,0,4,23.0,9,0,,20,9,100.0,44.44,2.56
1972,cevert,0,2,15.0,12,0,,23,12,100.0,16.67,1.25
1972,regazzoni,0,2,15.0,10,0,,14,10,100.0,20.0,1.5
1972,hailwood,0,1,13.0,10,0,,23,10,100.0,10.0,1.3
1972,amon,0,1,12.0,11,0,,25,12,91.67,8.33,1.0
1972,peterson,0,1,12.0,12,0,,60,12,100.0,8.33,1.0
1972,beltoise,1,1,9.0,11,0,,37,11,100.0,9.09,0.82
1972,ganley,0,0,4.0,10,0,,42,10,100.0,0.0,0.4
1972,hill,0,0,4.0,12,0,,85,12,100.0,0.0,0.33
1972,mario_andretti,0,0,4.0,5,0,,6,5,100.0,0.0,0.8
1972,redman,0,0,4.0,4,0,,23,4,100.0,0.0,1.0
1972,adamich,0,0,3.0,12,0,,33,12,100.0,0.0,0.25
1972,pace,0,0,3.0,11,0,,41,11,100.0,0.0,0.27
1972,reutemann,0,0,3.0,10,0,,12,10,100.0,0.0,0.3
1972,schenken,0,0,2.0,12,0,,24,12,100.0,0.0,0.17
1972,gethin,0,0,1.0,10,0,,22,10,100.0,0.0,0.1
1972,merzario,0,0,1.0,2,0,,13,2,100.0,0.0,0.5
1972,barber,0,0,0.0,2,0,,6,2,100.0,0.0,0.0
1972,bell,0,0,0.0,2,0,,0,3,66.67,0.0,0.0
1972,beuttler,0,0,0.0,9,0,,77,10,90.0,0.0,0.0
1972,brack,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1972,charlton,0,0,0.0,3,0,,2,4,75.0,0.0,0.0
1972,depailler,0,0,0.0,2,0,,4,2,100.0,0.0,0.0
1972,galli,0,0,0.0,5,0,,17,5,100.0,0.0,0.0
1972,lauda,0,0,0.0,12,0,,84,12,100.0,0.0,0.0
1972,love,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1972,marko,0,0,0.0,5,0,,40,5,100.0,0.0,0.0
1972,migault,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1972,oliver,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1972,pescarolo,0,0,0.0,9,0,,46,10,90.0,0.0,0.0
1972,posey,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1972,roig,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1972,scheckter,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1972,stommelen,0,0,0.0,8,0,,53,8,100.0,0.0,0.0
1972,surtees,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1972,walker,0,0,0.0,10,0,,36,10,100.0,0.0,0.0
1972,wilson_fittipaldi,0,0,0.0,10,0,,51,10,100.0,0.0,0.0
1972,wisell,0,0,0.0,8,0,,8,8,100.0,0.0,0.0
1971,stewart,6,7,62.0,11,0,,4,11,100.0,63.64,5.64
1971,peterson,0,5,33.0,11,0,,38,11,100.0,45.45,3.0
1971,cevert,1,4,26.0,11,0,,19,11,100.0,36.36,2.36
1971,ickx,1,3,19.0,11,0,,4,11,100.0,27.27,1.73
1971,siffert,1,2,19.0,11,0,,8,11,100.0,18.18,1.73
1971,emerson_fittipaldi,0,3,16.0,10,0,,41,10,100.0,30.0,1.6
1971,regazzoni,0,3,13.0,11,0,,2,11,100.0,27.27,1.18
1971,mario_andretti,1,1,12.0,5,0,,10,6,83.33,16.67,2.0
1971,amon,0,1,9.0,10,0,,5,10,100.0,10.0,0.9
1971,gethin,1,1,9.0,11,0,,50,11,100.0,9.09,0.82
1971,hulme,0,0,9.0,10,0,,15,10,100.0,0.0,0.9
1971,rodriguez,0,1,9.0,5,0,,1,5,100.0,20.0,1.8
1971,wisell,0,0,9.0,10,0,,46,10,100.0,0.0,0.9
1971,ganley,0,0,5.0,9,0,,33,11,81.82,0.0,0.45
1971,schenken,0,1,5.0,10,0,,31,10,100.0,10.0,0.5
1971,donohue,0,1,4.0,1,0,,5,1,100.0,100.0,4.0
1971,pescarolo,0,0,4.0,10,0,,37,10,100.0,0.0,0.4
1971,hailwood,0,0,3.0,2,0,,13,2,100.0,0.0,1.5
1971,stommelen,0,0,3.0,9,0,,31,10,90.0,0.0,0.3
1971,surtees,0,0,3.0,11,0,,37,11,100.0,0.0,0.27
1971,hill,0,0,2.0,10,0,,37,11,90.91,0.0,0.18
1971,beltoise,0,0,1.0,7,0,,13,7,100.0,0.0,0.14
1971,Cannoc,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1971,adamich,0,0,0.0,7,0,,43,7,100.0,0.0,0.0
1971,barber,0,0,0.0,3,0,,20,4,75.0,0.0,0.0
1971,bell,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1971,beuttler,0,0,0.0,5,0,,17,5,100.0,0.0,0.0
1971,bonnier,0,0,0.0,3,0,,23,5,60.0,0.0,0.0
1971,charlton,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1971,craft,0,0,0.0,1,0,,3,2,50.0,0.0,0.0
1971,eaton,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1971,elford,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1971,galli,0,0,0.0,6,0,,26,6,100.0,0.0,0.0
1971,hobbs,0,0,0.0,1,0,,12,1,100.0,0.0,0.0
1971,jarier,0,0,0.0,1,0,,12,1,100.0,0.0,0.0
1971,jean,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1971,lauda,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1971,lennep,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1971,love,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1971,lovely,0,0,0.0,2,0,,15,2,100.0,0.0,0.0
1971,marko,0,0,0.0,4,0,,16,4,100.0,0.0,0.0
1971,mazet,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1971,moser,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1971,oliver,0,0,0.0,2,0,,19,3,66.67,0.0,0.0
1971,posey,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1971,pretorius,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1971,redman,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1971,revson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1971,roig,0,0,0.0,4,0,,5,5,80.0,0.0,0.0
1971,walker,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1970,rindt,5,5,45.0,9,0,,13,10,90.0,50.0,4.5
1970,ickx,3,5,40.0,12,0,,5,13,92.31,38.46,3.08
1970,regazzoni,1,4,33.0,8,0,,7,8,100.0,50.0,4.12
1970,hulme,0,4,27.0,11,0,,42,11,100.0,36.36,2.45
1970,jack_brabham,1,4,25.0,13,0,,16,13,100.0,30.77,1.92
1970,stewart,1,4,25.0,13,0,,4,13,100.0,30.77,1.92
1970,amon,0,3,23.0,13,0,,29,13,100.0,23.08,1.77
1970,rodriguez,1,2,23.0,13,0,,48,13,100.0,15.38,1.77
1970,beltoise,0,2,16.0,13,0,,36,13,100.0,15.38,1.23
1970,emerson_fittipaldi,1,1,12.0,5,0,,25,6,83.33,16.67,2.0
1970,stommelen,0,1,10.0,10,0,,60,12,83.33,8.33,0.83
1970,pescarolo,0,1,8.0,13,0,,41,13,100.0,7.69,0.62
1970,hill,0,0,7.0,11,0,,92,12,91.67,0.0,0.58
1970,mclaren,0,1,6.0,3,0,,9,3,100.0,33.33,2.0
1970,mario_andretti,0,1,4.0,5,0,,13,5,100.0,20.0,0.8
1970,wisell,0,1,4.0,2,0,,8,2,100.0,50.0,2.0
1970,giunti,0,0,3.0,4,0,,4,4,100.0,0.0,0.75
1970,surtees,0,0,3.0,10,0,,31,11,90.91,0.0,0.27
1970,gavin,0,0,2.0,2,0,,9,3,66.67,0.0,0.67
1970,miles,0,0,2.0,7,0,,20,10,70.0,0.0,0.2
1970,oliver,0,0,2.0,12,0,,17,13,92.31,0.0,0.15
1970,bell,0,0,1.0,2,0,,7,2,100.0,0.0,0.5
1970,cevert,0,0,1.0,8,0,,23,9,88.89,0.0,0.11
1970,gethin,0,0,1.0,7,0,,30,7,100.0,0.0,0.14
1970,gurney,0,0,1.0,3,0,,11,3,100.0,0.0,0.33
1970,adamich,0,0,0.0,4,0,,7,10,40.0,0.0,0.0
1970,bonnier,0,0,0.0,1,0,,5,2,50.0,0.0,0.0
1970,charlton,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1970,courage,0,0,0.0,4,0,,1,5,80.0,0.0,0.0
1970,eaton,0,0,0.0,8,0,,36,10,80.0,0.0,0.0
1970,galli,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1970,hahne,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1970,hutchison,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1970,klerk,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1970,love,0,0,0.0,1,0,,14,1,100.0,0.0,0.0
1970,lovely,0,0,0.0,1,0,,13,4,25.0,0.0,0.0
1970,moser,0,0,0.0,1,0,,3,5,20.0,0.0,0.0
1970,peterson,0,0,0.0,9,0,,27,9,100.0,0.0,0.0
1970,redman,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1970,roig,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1970,schenken,0,0,0.0,4,0,,13,4,100.0,0.0,0.0
1970,siffert,0,0,0.0,12,0,,32,13,92.31,0.0,0.0
1970,westbury,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1969,stewart,6,7,63.0,11,0,,10,11,100.0,63.64,5.73
1969,ickx,2,5,37.0,11,0,,9,11,100.0,45.45,3.36
1969,mclaren,0,3,26.0,9,0,,37,11,81.82,27.27,2.36
1969,rindt,1,3,22.0,10,0,,0,10,100.0,30.0,2.2
1969,beltoise,0,3,21.0,11,0,,38,11,100.0,27.27,1.91
1969,hulme,1,2,20.0,11,0,,16,11,100.0,18.18,1.82
1969,hill,1,2,19.0,10,0,,20,10,100.0,20.0,1.9
1969,courage,0,2,16.0,10,0,,19,10,100.0,20.0,1.6
1969,siffert,0,2,15.0,11,0,,19,11,100.0,18.18,1.36
1969,jack_brabham,0,2,14.0,8,0,,20,8,100.0,25.0,1.75
1969,surtees,0,1,6.0,9,0,,22,10,90.0,10.0,0.6
1969,amon,0,1,4.0,6,0,,1,6,100.0,16.67,0.67
1969,attwood,0,0,3.0,1,0,,6,1,100.0,0.0,3.0
1969,elford,0,0,3.0,4,0,,24,5,80.0,0.0,0.6
1969,rodriguez,0,0,3.0,8,0,,34,8,100.0,0.0,0.38
1969,gavin,0,0,1.0,3,0,,23,3,100.0,0.0,0.33
1969,moser,0,0,1.0,6,0,,24,7,85.71,0.0,0.14
1969,oliver,0,0,1.0,9,0,,21,10,90.0,0.0,0.1
1969,bell,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1969,bonnier,0,0,0.0,2,0,,14,2,100.0,0.0,0.0
1969,brack,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1969,cordts,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1969,eaton,0,0,0.0,2,0,,3,2,100.0,0.0,0.0
1969,klerk,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1969,love,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1969,lovely,0,0,0.0,3,0,,18,3,100.0,0.0,0.0
1969,mario_andretti,0,0,0.0,2,0,,2,3,66.67,0.0,0.0
1969,miles,0,0,0.0,5,0,,4,5,100.0,0.0,0.0
1969,pease,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1969,rooyen,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1969,tingle,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1968,hill,3,6,48.0,12,0,,11,12,100.0,50.0,4.0
1968,stewart,3,4,36.0,10,0,,16,10,100.0,40.0,3.6
1968,hulme,2,3,33.0,12,0,,32,12,100.0,25.0,2.75
1968,ickx,1,4,27.0,9,0,,14,10,90.0,40.0,2.7
1968,mclaren,1,3,22.0,10,0,,28,11,90.91,27.27,2.0
1968,rodriguez,0,3,18.0,12,0,,45,12,100.0,25.0,1.5
1968,siffert,1,1,12.0,12,0,,26,12,100.0,8.33,1.0
1968,surtees,0,2,12.0,12,0,,15,12,100.0,16.67,1.0
1968,beltoise,0,1,11.0,12,0,,52,12,100.0,8.33,0.92
1968,amon,0,1,10.0,11,0,,5,11,100.0,9.09,0.91
1968,clark,1,1,9.0,1,0,,0,1,100.0,100.0,9.0
1968,rindt,0,2,8.0,12,0,,1,12,100.0,16.67,0.67
1968,attwood,0,1,6.0,6,0,,27,6,100.0,16.67,1.0
1968,gavin,0,1,6.0,5,0,,20,5,100.0,20.0,1.2
1968,oliver,0,1,6.0,7,0,,29,9,77.78,11.11,0.67
1968,scarfiotti,0,0,6.0,3,0,,19,3,100.0,0.0,2.0
1968,bianchi,0,1,5.0,7,0,,44,7,100.0,14.29,0.71
1968,elford,0,0,5.0,6,0,,38,7,85.71,0.0,0.71
1968,courage,0,0,4.0,11,0,,44,11,100.0,0.0,0.36
1968,redman,0,1,4.0,3,0,,10,3,100.0,33.33,1.33
1968,bonnier,0,0,3.0,7,0,,48,9,77.78,0.0,0.33
1968,gurney,0,0,3.0,9,0,,11,9,100.0,0.0,0.33
1968,jack_brabham,0,0,2.0,10,0,,18,12,83.33,0.0,0.17
1968,moser,0,0,2.0,2,0,,10,4,50.0,0.0,0.5
1968,adamich,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1968,ahrens,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1968,bell,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1968,brack,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1968,charlton,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1968,gardner,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1968,hahne,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1968,hobbs,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1968,jo_schlesser,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1968,love,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1968,mario_andretti,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1968,pescarolo,0,0,0.0,2,0,,19,2,100.0,0.0,0.0
1968,pretorius,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1968,rooyen,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1968,solana,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1968,spence,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1968,tingle,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1968,unser,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1968,widdows,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1967,hulme,2,8,51.0,11,0,,22,11,100.0,72.73,4.64
1967,jack_brabham,2,6,48.0,10,0,,16,11,90.91,54.55,4.36
1967,clark,4,5,41.0,11,0,,8,11,100.0,45.45,3.73
1967,amon,0,4,20.0,10,0,,26,10,100.0,40.0,2.0
1967,surtees,1,2,20.0,9,0,,20,9,100.0,22.22,2.22
1967,hill,0,2,15.0,11,0,,6,11,100.0,18.18,1.36
1967,rodriguez,1,1,15.0,8,0,,36,8,100.0,12.5,1.88
1967,gurney,1,2,13.0,11,0,,3,11,100.0,18.18,1.18
1967,stewart,0,2,10.0,11,0,,11,11,100.0,18.18,0.91
1967,spence,0,0,9.0,11,0,,34,11,100.0,0.0,0.82
1967,love,0,1,6.0,1,0,,3,1,100.0,100.0,6.0
1967,rindt,0,0,6.0,10,0,,9,10,100.0,0.0,0.6
1967,siffert,0,0,6.0,10,0,,38,10,100.0,0.0,0.6
1967,bonnier,0,0,3.0,7,0,,34,8,87.5,0.0,0.38
1967,mclaren,0,0,3.0,9,0,,6,9,100.0,0.0,0.33
1967,anderson,0,0,2.0,5,0,,29,6,83.33,0.0,0.33
1967,irwin,0,0,2.0,9,0,,24,9,100.0,0.0,0.22
1967,parkes,0,0,2.0,1,0,,5,2,50.0,0.0,1.0
1967,ickx,0,0,1.0,3,0,,19,3,100.0,0.0,0.33
1967,ligier,0,0,1.0,7,0,,52,7,100.0,0.0,0.14
1967,scarfiotti,0,0,1.0,3,0,,9,3,100.0,0.0,0.33
1967,ahrens,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1967,attwood,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1967,baghetti,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1967,bandini,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1967,beltoise,0,0,0.0,2,0,,18,3,66.67,0.0,0.0
1967,botha,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1967,charlton,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1967,courage,0,0,0.0,2,0,,13,3,66.67,0.0,0.0
1967,fisher,0,0,0.0,1,0,,6,2,50.0,0.0,0.0
1967,gavin,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1967,ginther,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1967,hahne,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1967,hart,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1967,hobbs,0,0,0.0,3,0,,21,3,100.0,0.0,0.0
1967,jo_schlesser,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1967,moser,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1967,oliver,0,0,0.0,1,0,,14,1,100.0,0.0,0.0
1967,pease,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1967,rees,0,0,0.0,2,0,,19,2,100.0,0.0,0.0
1967,solana,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1967,tingle,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1967,tom_jones,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1967,wietzes,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1967,williams,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1966,jack_brabham,4,5,45.0,9,0,,9,9,100.0,55.56,5.0
1966,surtees,2,4,28.0,9,0,,1,9,100.0,44.44,3.11
1966,rindt,0,3,24.0,9,0,,20,9,100.0,33.33,2.67
1966,hulme,0,4,18.0,8,0,,17,9,88.89,44.44,2.0
1966,hill,0,3,17.0,7,0,,13,9,77.78,33.33,1.89
1966,clark,1,2,16.0,7,0,,2,8,87.5,25.0,2.0
1966,stewart,1,1,14.0,7,0,,6,8,87.5,12.5,1.75
1966,bandini,0,2,12.0,7,0,,8,7,100.0,28.57,1.71
1966,parkes,0,2,12.0,4,0,,1,4,100.0,50.0,3.0
1966,scarfiotti,1,1,9.0,2,0,,1,2,100.0,50.0,4.5
1966,ginther,0,0,5.0,5,0,,7,5,100.0,0.0,1.0
1966,gurney,0,0,4.0,8,0,,24,8,100.0,0.0,0.5
1966,spence,0,0,4.0,7,0,,24,8,87.5,0.0,0.5
1966,bondurant,0,0,3.0,6,0,,31,7,85.71,0.0,0.43
1966,mclaren,0,0,3.0,4,0,,17,5,80.0,0.0,0.6
1966,siffert,0,0,3.0,7,0,,18,8,87.5,0.0,0.38
1966,anderson,0,0,1.0,6,0,,17,6,100.0,0.0,0.17
1966,arundell,0,0,1.0,7,0,,42,8,87.5,0.0,0.12
1966,bonnier,0,0,1.0,8,0,,30,9,88.89,0.0,0.11
1966,taylor,0,0,1.0,3,0,,33,4,75.0,0.0,0.25
1966,amon,0,0,0.0,1,0,,0,2,50.0,0.0,0.0
1966,baghetti,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1966,bucknum,0,0,0.0,2,0,,13,2,100.0,0.0,0.0
1966,geki,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1966,ireland,0,0,0.0,2,0,,13,2,100.0,0.0,0.0
1966,irwin,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1966,lawrence,0,0,0.0,2,0,,23,2,100.0,0.0,0.0
1966,ligier,0,0,0.0,5,0,,31,6,83.33,0.0,0.0
1966,phil_hill,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1966,rodriguez,0,0,0.0,3,0,,3,3,100.0,0.0,0.0
1966,solana,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1966,trevor_taylor,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1966,vic_wilson,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,clark,6,6,54.0,9,0,,2,9,100.0,66.67,6.0
1965,hill,2,6,47.0,10,0,,13,10,100.0,60.0,4.7
1965,stewart,1,5,34.0,10,0,,12,10,100.0,50.0,3.4
1965,gurney,0,5,25.0,9,0,,17,9,100.0,55.56,2.78
1965,surtees,0,3,17.0,8,0,,4,8,100.0,37.5,2.12
1965,bandini,0,1,13.0,10,0,,14,10,100.0,10.0,1.3
1965,ginther,1,1,11.0,7,0,,6,8,87.5,12.5,1.38
1965,mclaren,0,1,10.0,10,0,,18,10,100.0,10.0,1.0
1965,spence,0,1,10.0,9,0,,13,9,100.0,11.11,1.11
1965,jack_brabham,0,1,9.0,6,0,,20,7,85.71,14.29,1.29
1965,hulme,0,0,5.0,6,0,,4,6,100.0,0.0,0.83
1965,siffert,0,0,5.0,10,0,,36,10,100.0,0.0,0.5
1965,rindt,0,0,4.0,9,0,,18,10,90.0,0.0,0.4
1965,attwood,0,0,2.0,8,0,,36,8,100.0,0.0,0.25
1965,bucknum,0,0,2.0,6,0,,7,6,100.0,0.0,0.33
1965,rodriguez,0,0,2.0,2,0,,17,2,100.0,0.0,1.0
1965,amon,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1965,anderson,0,0,0.0,5,0,,6,5,100.0,0.0,0.0
1965,baghetti,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1965,bassi,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1965,bianchi,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1965,blignaut,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,blokdyk,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,bondurant,0,0,0.0,2,0,,8,2,100.0,0.0,0.0
1965,bonnier,0,0,0.0,10,0,,25,10,100.0,0.0,0.0
1965,bussinello,0,0,0.0,1,0,,8,2,50.0,0.0,0.0
1965,charlton,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,clapham,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,gardner,0,0,0.0,6,0,,8,7,85.71,0.0,0.0
1965,geki,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1965,gregory,0,0,0.0,4,0,,25,4,100.0,0.0,0.0
1965,gubby,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1965,hailwood,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1965,hawkins,0,0,0.0,3,0,,14,3,100.0,0.0,0.0
1965,ireland,0,0,0.0,6,0,,19,7,85.71,0.0,0.0
